	seqnames	start	end	width	strand	name	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
666	chr9	43222401	43223799	1399	*	37	0666	ENSMUSG00000032013	43118846	43119762	+	downstream	103555	102639	NearestLocation
667	chr9	43546001	43547399	1399	*	37	0667	ENSMUSG00000032012	43552659	43552805	+	upstream	-6658	5260	NearestLocation
668	chr9	44412201	44413799	1599	*	48	0668	ENSMUSG00000032097	44412975	44413067	+	includeFeature	-774	732	NearestLocation
669	chr9	44675001	44676599	1599	*	32	0669	ENSMUSG00000002028	44626366	44628198	-	upstream	-46803	46803	NearestLocation
670	chr9	44962801	44963199	399	*	25	0670	ENSMUSG00000046480	44946520	44947185	+	downstream	16281	15616	NearestLocation
671	chr9	47331201	47331599	399	*	16	0671	ENSMUSG00000032076	47338256	47338588	+	upstream	-7055	6657	NearestLocation
672	chr9	49587401	49587799	399	*	19	0672	ENSMUSG00000039542	49377931	49378030	-	upstream	-209371	209371	NearestLocation
673	chr9	53654401	53655399	999	*	46	0673	ENSMUSG00000079556	53683942	53683959	-	downstream	29558	28543	NearestLocation
674	chr9	54816601	54818199	1599	*	37	0674	ENSMUSG00000035594	54828687	54828922	+	upstream	-12086	10488	NearestLocation
675	chr9	55368201	55368999	799	*	27	0675	ENSMUSG00000032314	55359838	55360050	-	upstream	-8151	8151	NearestLocation
676	chr9	57287601	57288399	799	*	33	0676	ENSMUSG00000063849	57287877	57287921	-	includeFeature	320	276	NearestLocation
677	chr9	58096001	58097799	1799	*	38	0677	ENSMUSG00000036986	58097348	58097593	-	includeFeature	1592	206	NearestLocation
678	chr9	59134801	59135799	999	*	25	0678	ENSMUSG00000025236	59139379	59139673	+	upstream	-4578	3580	NearestLocation
679	chr9	59154201	59154999	799	*	26	0679	ENSMUSG00000025236	59139379	59139673	+	downstream	14822	14528	NearestLocation
680	chr9	62673201	62677599	4399	*	152	0680	ENSMUSG00000032245	62686599	62686761	+	upstream	-13398	9000	NearestLocation
681	chr9	64005401	64006199	799	*	25	0681	ENSMUSG00000032400	63997963	63998075	-	upstream	-7326	7326	NearestLocation
682	chr9	65455201	65456199	999	*	25	0682	ENSMUSG00000041064	65435000	65436201	+	downstream	20201	19000	NearestLocation
683	chr9	65465801	65466199	399	*	18	0683	ENSMUSG00000032387	65477455	65477529	+	upstream	-11654	11256	NearestLocation
684	chr9	65477801	65478599	799	*	24	0684	ENSMUSG00000032387	65477455	65477529	+	downstream	346	272	NearestLocation
685	chr9	65497401	65498399	999	*	24	0685	ENSMUSG00000032387	65477455	65477529	+	downstream	19946	19872	NearestLocation
686	chr9	67501001	67502199	1199	*	28	0686	ENSMUSG00000052698	67407421	67407510	-	upstream	-93491	93491	NearestLocation
687	chr9	68729001	68730199	1199	*	28	0687	ENSMUSG00000032238	68501698	68501779	+	downstream	227303	227222	NearestLocation
688	chr9	71105401	71105999	599	*	18	0688	ENSMUSG00000013584	71063596	71063770	+	downstream	41805	41631	NearestLocation
689	chr9	72830801	72831599	799	*	23	0689	ENSMUSG00000034563	72833426	72833480	+	upstream	-2625	1827	NearestLocation
690	chr9	73452001	73452999	999	*	37	0690	ENSMUSG00000062151	73778404	73781374	-	downstream	329373	325405	NearestLocation
691	chr9	75283001	75284599	1599	*	66	0691	ENSMUSG00000042487	75289331	75289442	+	upstream	-6330	4732	NearestLocation
692	chr9	77889801	77890199	399	*	17	0692	ENSMUSG00000023333	77899765	77899847	+	upstream	-9964	9566	NearestLocation
693	chr9	83751801	83752999	1199	*	25	0693	ENSMUSG00000090522	83775821	83779657	+	upstream	-24020	22822	NearestLocation
694	chr9	85551001	85552799	1799	*	45	0694	ENSMUSG00000035941	85636982	85637760	-	downstream	86759	84183	NearestLocation
695	chr9	85972401	85973199	799	*	28	0695	ENSMUSG00000056031	85736857	85736892	-	upstream	-235509	235509	NearestLocation
696	chr9	88377201	88377399	199	*	16	0696	ENSMUSG00000032423	88376894	88376987	-	upstream	-214	214	NearestLocation
697	chr9	89735201	89735599	399	*	24	0697	ENSMUSG00000032356	89804613	89805111	+	upstream	-69412	69014	NearestLocation
698	chr9	90008801	90009399	599	*	22	0698	ENSMUSG00000062270	90009374	90009658	-	overlapEnd	857	25	NearestLocation
699	chr9	98096401	98097399	999	*	30	0699	ENSMUSG00000046995	98087355	98087571	-	upstream	-8830	8830	NearestLocation
700	chr9	99874601	99875399	799	*	38	0700	ENSMUSG00000053747	99776215	99776236	-	upstream	-98365	98365	NearestLocation
701	chr9	100372601	100374399	1799	*	38	0701	ENSMUSG00000044244	100386675	100387207	-	downstream	14606	12276	NearestLocation
702	chr9	100621001	100621599	599	*	21	0702	ENSMUSG00000037286	100544035	100544215	+	downstream	76966	76786	NearestLocation
703	chr9	101314601	101314799	199	*	15	0703	ENSMUSG00000043154	101100961	101101403	-	upstream	-213198	213198	NearestLocation
704	chr9	102331001	102331199	199	*	21	0704	ENSMUSG00000032537	102256612	102257023	-	upstream	-73978	73978	NearestLocation
705	chr9	103268801	103270199	1399	*	29	0705	ENSMUSG00000032803	103266793	103267309	-	upstream	-1492	1492	NearestLocation
706	chr9	103617201	103618399	1199	*	31	0706	ENSMUSG00000042757	103403197	103403229	-	upstream	-213972	213972	NearestLocation
707	chr9	103904401	103905399	999	*	23	0707	ENSMUSG00000032558	103905097	103905209	+	includeFeature	-696	190	NearestLocation
708	chr9	104217401	104217999	599	*	24	0708	ENSMUSG00000032561	104239873	104240058	-	downstream	22657	21874	NearestLocation
709	chr9	105284201	105284999	799	*	24	0709	ENSMUSG00000035032	105295179	105295351	-	downstream	11150	10180	NearestLocation
710	chr9	106355201	106355999	799	*	38	0710	ENSMUSG00000023495	106356188	106356338	+	upstream	-987	189	NearestLocation
711	chr9	106724201	106724599	399	*	18	0711	ENSMUSG00000040325	106724205	106724422	+	includeFeature	-4	4	NearestLocation
712	chr9	106741801	106742599	799	*	21	0712	ENSMUSG00000040325	106724205	106724422	+	downstream	17596	17379	NearestLocation
713	chr9	107610001	107610599	599	*	30	0713	ENSMUSG00000034684	107612655	107612806	-	downstream	2805	2056	NearestLocation
714	chr9	108393401	108394199	799	*	22	0714	ENSMUSG00000006676	108393020	108393226	+	downstream	381	175	NearestLocation
715	chr9	108500601	108500799	199	*	16	0715	ENSMUSG00000006675	108499539	108499931	-	upstream	-670	670	NearestLocation
716	chr9	108639601	108639999	399	*	17	0716	ENSMUSG00000032601	108594474	108595043	+	downstream	45127	44558	NearestLocation
717	chr9	108997201	108997599	399	*	25	0717	ENSMUSG00000053646	108997950	108998159	+	upstream	-749	351	NearestLocation
718	chr9	109016401	109016799	399	*	23	0718	ENSMUSG00000053646	108997950	108998159	+	downstream	18451	18242	NearestLocation
719	chr9	119611001	119612599	1599	*	42	0719	ENSMUSG00000034533	119603174	119603478	-	upstream	-7523	7523	NearestLocation
720	chr9	119846401	119847399	999	*	32	0720	ENSMUSG00000032513	119846576	119846676	-	includeFeature	275	175	NearestLocation
721	chr9	122008801	122009599	799	*	47	0721	ENSMUSG00000038145	122026401	122026525	+	upstream	-17600	16802	NearestLocation
722	chr9	123201601	123201799	199	*	14	0722	ENSMUSG00000054871	123168176	123169907	-	upstream	-31694	31694	NearestLocation
723	chr9	123612201	123613399	1199	*	27	0723	ENSMUSG00000025245	123626644	123626646	-	downstream	14445	13245	NearestLocation
724	chr10	11527201	11527799	599	*	35	0724	ENSMUSG00000045455	11329021	11329633	+	downstream	198180	197568	NearestLocation
725	chr10	12913201	12913799	599	*	21	0725	ENSMUSG00000019814	12912834	12912943	-	upstream	-258	258	NearestLocation
726	chr10	17071201	17071599	399	*	16	0726	ENSMUSG00000039910	17443034	17443265	+	upstream	-371833	371435	NearestLocation
727	chr10	22973601	22974199	599	*	25	0727	ENSMUSG00000010461	23069568	23069701	-	downstream	96100	95369	NearestLocation
728	chr10	23047801	23048199	399	*	20	0728	ENSMUSG00000010461	23069568	23069701	-	downstream	21900	21369	NearestLocation
729	chr10	25175201	25175599	399	*	17	0729	ENSMUSG00000019978	25079604	25079787	+	downstream	95597	95414	NearestLocation
730	chr10	34036601	34037399	799	*	24	0730	ENSMUSG00000039485	34017227	34021114	+	downstream	19374	15487	NearestLocation
731	chr10	35863801	35864199	399	*	20	0731	ENSMUSG00000044499	36226620	36227421	+	upstream	-362819	362421	NearestLocation
732	chr10	39977201	39978199	999	*	25	0732	ENSMUSG00000019837	39977385	39977471	-	includeFeature	270	184	NearestLocation
733	chr10	42475401	42476999	1599	*	39	0733	ENSMUSG00000019802	42481302	42481694	+	upstream	-5901	4303	NearestLocation
734	chr10	42907801	42908199	399	*	19	0734	ENSMUSG00000045008	42894510	42896368	+	downstream	13291	11433	NearestLocation
735	chr10	50300401	50301199	799	*	25	0735	ENSMUSG00000038774	50312475	50312703	+	upstream	-12074	11276	NearestLocation
736	chr10	51876801	51877599	799	*	30	0736	ENSMUSG00000019893	51914637	51914762	-	downstream	37961	37038	NearestLocation
737	chr10	54243601	54244599	999	*	26	0737	ENSMUSG00000003746	53795332	53795602	-	upstream	-447999	447999	NearestLocation
738	chr10	55504401	55504999	599	*	32	0738	ENSMUSG00000047669	55826723	55826835	+	upstream	-322322	321724	NearestLocation
739	chr10	57744201	57744799	599	*	24	0739	ENSMUSG00000038039	57718256	57718319	+	downstream	25945	25882	NearestLocation
740	chr10	57959001	57960599	1599	*	44	0740	ENSMUSG00000038010	57960718	57960810	+	upstream	-1717	119	NearestLocation
741	chr10	58776201	58777799	1599	*	39	0741	ENSMUSG00000019916	58786044	58786224	+	upstream	-9843	8245	NearestLocation
742	chr10	59676201	59676399	199	*	15	0742	ENSMUSG00000057337	59681652	59682008	-	downstream	5807	5253	NearestLocation
743	chr10	59785001	59785999	999	*	21	0743	ENSMUSG00000020101	59809599	59809851	+	upstream	-24598	23600	NearestLocation
744	chr10	60288801	60289799	999	*	39	0744	ENSMUSG00000020099	60293835	60294329	-	downstream	5528	4036	NearestLocation
745	chr10	60384001	60385799	1799	*	28	0745	ENSMUSG00000037247	60400678	60400880	-	downstream	16879	14879	NearestLocation
746	chr10	60873401	60873799	399	*	21	0746	ENSMUSG00000037171	60880720	60881243	+	upstream	-7319	6921	NearestLocation
747	chr10	66229001	66229399	399	*	17	0747	ENSMUSG00000075003	66558877	66559470	+	upstream	-329876	329478	NearestLocation
748	chr10	67251601	67251799	199	*	15	0748	ENSMUSG00000037855	67375119	67375410	-	downstream	123809	123320	NearestLocation
749	chr10	69040801	69041199	399	*	17	0749	ENSMUSG00000069601	68996970	68997032	+	downstream	43831	43769	NearestLocation
750	chr10	69645001	69645399	399	*	19	0750	ENSMUSG00000019933	69667432	69667507	+	upstream	-22431	22033	NearestLocation
751	chr10	70703201	70704399	1199	*	41	0751	ENSMUSG00000003923	70700588	70701028	-	upstream	-2173	2173	NearestLocation
752	chr10	73354401	73354799	399	*	18	0752	ENSMUSG00000052613	73284631	73285007	+	downstream	69770	69394	NearestLocation
753	chr10	75755401	75756599	1199	*	30	0753	ENSMUSG00000020231	75728243	75728253	-	upstream	-27148	27148	NearestLocation
754	chr10	79613601	79615399	1799	*	52	0754	ENSMUSG00000035621	79611017	79611094	+	downstream	2584	2507	NearestLocation
755	chr10	79755601	79756599	999	*	25	0755	ENSMUSG00000063457	79755176	79755228	+	downstream	425	373	NearestLocation
756	chr10	80194601	80194799	199	*	15	0756	ENSMUSG00000020198	80204641	80204956	-	downstream	10355	9842	NearestLocation
757	chr10	80569401	80570999	1599	*	45	0757	ENSMUSG00000035027	80568717	80568983	+	downstream	684	418	NearestLocation
758	chr10	80695401	80697199	1799	*	34	0758	ENSMUSG00000034949	80695921	80695987	+	includeFeature	-520	520	NearestLocation
759	chr10	81022401	81023799	1399	*	33	0759	ENSMUSG00000054452	81022239	81022413	+	overlapEnd	162	12	NearestLocation
760	chr10	81088801	81090799	1999	*	37	0760	ENSMUSG00000034748	81089637	81090065	-	includeFeature	1264	734	NearestLocation
761	chr10	81651401	81652799	1399	*	29	0761	ENSMUSG00000078435	81600998	81601124	+	downstream	50403	50277	NearestLocation
762	chr10	84790001	84791199	1199	*	27	0762	ENSMUSG00000050490	84776220	84777184	+	downstream	13781	12817	NearestLocation
763	chr10	84999001	85000399	1399	*	31	0763	ENSMUSG00000020042	84849559	84851223	+	downstream	149442	147778	NearestLocation
764	chr10	87879601	87880199	599	*	23	0764	ENSMUSG00000035311	87841969	87842280	+	downstream	37632	37321	NearestLocation
765	chr10	91461801	91462599	799	*	24	0765	ENSMUSG00000019988	92185068	92185165	-	downstream	723364	722469	NearestLocation
766	chr10	93783801	93784999	1199	*	27	0766	ENSMUSG00000020023	93774769	93774947	+	downstream	9032	8854	NearestLocation
767	chr10	94840401	94840999	599	*	21	0767	ENSMUSG00000020027	94875293	94875743	-	downstream	35342	34294	NearestLocation
768	chr10	95178601	95179799	1199	*	27	0768	ENSMUSG00000074780	95136031	95136085	-	upstream	-42516	42516	NearestLocation
769	chr10	96747801	96748399	599	*	20	0769	ENSMUSG00000019929	96942245	96942423	+	upstream	-194444	193846	NearestLocation
770	chr10	101514801	101515199	399	*	17	0770	ENSMUSG00000019888	101144275	101144584	+	downstream	370526	370217	NearestLocation
771	chr10	101797801	101798199	399	*	18	0771	ENSMUSG00000019890	101952888	101953052	-	downstream	155251	154689	NearestLocation
772	chr10	110393401	110394599	1199	*	28	0772	ENSMUSG00000020186	110357232	110357310	+	downstream	36169	36091	NearestLocation
773	chr10	111708201	111708799	599	*	22	0773	ENSMUSG00000035681	111708179	111708223	+	overlapEnd	22	22	NearestLocation
774	chr10	112255601	112261799	6199	*	237	0774	ENSMUSG00000074748	112362494	112366082	-	downstream	110481	100695	NearestLocation
775	chr10	120360001	120360399	399	*	20	0775	ENSMUSG00000051236	120335889	120336157	-	upstream	-23844	23844	NearestLocation
776	chr10	120964201	120964999	799	*	23	0776	ENSMUSG00000025795	120913059	120913306	-	upstream	-50895	50895	NearestLocation
777	chr10	122632601	122633599	999	*	25	0777	ENSMUSG00000020124	122633883	122634009	-	downstream	1408	284	NearestLocation
778	chr10	123006801	123006999	199	*	21	0778	ENSMUSG00000044071	122701132	122702597	+	downstream	305669	304204	NearestLocation
779	chr10	126722401	126723799	1399	*	35	0779	ENSMUSG00000025409	126720582	126720724	-	upstream	-1677	1677	NearestLocation
780	chr10	127846801	127847999	1199	*	33	0780	ENSMUSG00000025374	127846135	127846236	-	upstream	-565	565	NearestLocation
781	chr10	127848801	127849199	399	*	20	0781	ENSMUSG00000025373	127848672	127848881	+	overlapEnd	129	80	NearestLocation
782	chr10	127930001	127930999	999	*	30	0782	ENSMUSG00000090841	127930865	127930931	-	includeFeature	930	68	NearestLocation
783	chr10	128132201	128133199	999	*	32	0783	ENSMUSG00000000711	128133242	128133324	-	downstream	1123	43	NearestLocation
784	chr10	128767001	128767399	399	*	20	0784	ENSMUSG00000059787	128769939	128770874	+	upstream	-2938	2540	NearestLocation
785	chr11	3193001	3193799	799	*	31	0785	ENSMUSG00000020453	3189996	3191887	+	downstream	3005	1114	NearestLocation
786	chr11	3352601	3352999	399	*	28	0786	ENSMUSG00000020448	3333813	3333986	-	upstream	-18615	18615	NearestLocation
787	chr11	3548601	3549999	1399	*	25	0787	ENSMUSG00000034543	3549497	3550149	+	overlapStart	-896	150	NearestLocation
788	chr11	3748001	3748599	599	*	21	0788	ENSMUSG00000020435	3763236	3763906	-	downstream	15905	14637	NearestLocation
789	chr11	3863801	3864599	799	*	24	0789	ENSMUSG00000020430	3863978	3864063	+	includeFeature	-177	177	NearestLocation
790	chr11	3944801	3946199	1399	*	50	0790	ENSMUSG00000019368	3931786	3931902	+	downstream	13015	12899	NearestLocation
791	chr11	4965801	4967799	1999	*	55	0791	ENSMUSG00000034201	4965218	4965303	-	upstream	-498	498	NearestLocation
792	chr11	4997801	5000199	2399	*	60	0792	ENSMUSG00000079004	4999869	4999881	-	includeFeature	2080	318	NearestLocation
793	chr11	5876001	5876999	999	*	26	0793	ENSMUSG00000002741	5855696	5856007	+	downstream	20305	19994	NearestLocation
794	chr11	6075401	6079399	3999	*	76	0794	ENSMUSG00000053838	6099946	6100418	-	downstream	25017	20547	NearestLocation
795	chr11	6303801	6304199	399	*	17	0795	ENSMUSG00000071866	6315446	6315982	+	upstream	-11645	11247	NearestLocation
796	chr11	6427401	6429399	1999	*	66	0796	ENSMUSG00000020437	6420745	6420900	-	upstream	-6501	6501	NearestLocation
797	chr11	6525201	6526999	1799	*	51	0797	ENSMUSG00000000384	6525968	6526046	-	includeFeature	845	767	NearestLocation
798	chr11	6609601	6610799	1199	*	41	0798	ENSMUSG00000041046	6558524	6558630	+	downstream	51077	50971	NearestLocation
799	chr11	7103001	7104799	1799	*	31	0799	ENSMUSG00000020429	7097785	7098334	+	downstream	5216	4667	NearestLocation
800	chr11	7407201	7408199	999	*	46	0800	ENSMUSG00000020427	7113388	7113900	-	upstream	-293301	293301	NearestLocation
801	chr11	7494801	7495999	1199	*	51	0801	ENSMUSG00000020427	7113388	7113900	-	upstream	-380901	380901	NearestLocation
802	chr11	8295001	8295399	399	*	20	0802	ENSMUSG00000020422	8564482	8564538	-	downstream	269537	269083	NearestLocation
803	chr11	8514201	8515199	999	*	26	0803	ENSMUSG00000020422	8564482	8564538	-	downstream	50337	49283	NearestLocation
804	chr11	8570601	8572199	1599	*	57	0804	ENSMUSG00000020422	8564482	8564538	-	upstream	-6063	6063	NearestLocation
805	chr11	8799801	8800399	599	*	20	0805	ENSMUSG00000046634	8872947	8873269	-	downstream	73468	72548	NearestLocation
806	chr11	10093001	10094199	1199	*	33	0806	ENSMUSG00000050830	11014747	11014775	+	upstream	-921746	920548	NearestLocation
807	chr11	11708601	11709999	1399	*	42	0807	ENSMUSG00000035455	11708888	11708965	-	includeFeature	364	287	NearestLocation
808	chr11	11942201	11942599	399	*	17	0808	ENSMUSG00000020176	11937195	11937404	-	upstream	-4797	4797	NearestLocation
809	chr11	16398001	16398999	999	*	43	0809	ENSMUSG00000078974	16408107	16408487	-	downstream	10486	9108	NearestLocation
810	chr11	16407801	16408199	399	*	22	0810	ENSMUSG00000078974	16408107	16408487	-	overlapEnd	686	92	NearestLocation
811	chr11	18641801	18642599	799	*	23	0811	ENSMUSG00000084085	18909131	18909294	+	upstream	-267330	266532	NearestLocation
812	chr11	19057601	19058599	999	*	26	0812	ENSMUSG00000020160	18918224	18918961	-	upstream	-138640	138640	NearestLocation
813	chr11	19823601	19825399	1799	*	55	0813	ENSMUSG00000045671	19824378	19824959	+	includeFeature	-777	440	NearestLocation
814	chr11	19895601	19896399	799	*	27	0814	ENSMUSG00000045671	19824378	19824959	+	downstream	71223	70642	NearestLocation
815	chr11	20151201	20151599	399	*	23	0815	ENSMUSG00000044066	20149310	20149421	-	upstream	-1780	1780	NearestLocation
816	chr11	20332401	20333399	999	*	19	0816	ENSMUSG00000078965	20234837	20236087	-	upstream	-96314	96314	NearestLocation
817	chr11	20809201	20809999	799	*	30	0817	ENSMUSG00000042363	20730977	20731059	-	upstream	-78142	78142	NearestLocation
818	chr11	21495201	21495999	799	*	25	0818	ENSMUSG00000020319	21472238	21472373	+	downstream	22963	22828	NearestLocation
819	chr11	22188001	22189399	1399	*	39	0819	ENSMUSG00000042302	22185491	22185841	-	upstream	-2160	2160	NearestLocation
820	chr11	22502001	22503599	1599	*	54	0820	ENSMUSG00000049904	22412091	22412586	+	downstream	89910	89415	NearestLocation
821	chr11	22873001	22873799	799	*	40	0821	ENSMUSG00000044068	22873215	22876498	+	overlapStart	-214	214	NearestLocation
822	chr11	23156001	23157399	1399	*	91	0822	ENSMUSG00000020290	23156041	23156162	+	includeFeature	-40	40	NearestLocation
823	chr11	23301601	23301999	399	*	33	0823	ENSMUSG00000056342	23206916	23207016	+	downstream	94685	94585	NearestLocation
824	chr11	29072401	29073599	1199	*	34	0824	ENSMUSG00000020463	29113624	29113796	+	upstream	-41223	40025	NearestLocation
825	chr11	29233201	29234799	1599	*	31	0825	ENSMUSG00000032740	29273658	29274410	+	upstream	-40457	38859	NearestLocation
826	chr11	31269801	31271399	1599	*	65	0826	ENSMUSG00000020303	31269712	31270074	-	overlapStart	273	89	NearestLocation
827	chr11	31289601	31291799	2199	*	44	0827	ENSMUSG00000020303	31269712	31270074	-	upstream	-19527	19527	NearestLocation
828	chr11	32027801	32028199	399	*	21	0828	ENSMUSG00000020279	32100191	32100279	-	downstream	72478	71992	NearestLocation
829	chr11	32341401	32341799	399	*	21	0829	ENSMUSG00000044949	32355370	32355546	+	upstream	-13969	13571	NearestLocation
830	chr11	32888401	32889399	999	*	32	0830	ENSMUSG00000057967	33047242	33047400	-	downstream	158999	157843	NearestLocation
831	chr11	33618201	33618799	599	*	19	0831	ENSMUSG00000073052	33499302	33499416	+	downstream	118899	118785	NearestLocation
832	chr11	34123001	34123799	799	*	47	0832	ENSMUSG00000047861	34107468	34108089	-	upstream	-14912	14912	NearestLocation
833	chr11	34435201	34435999	799	*	23	0833	ENSMUSG00000020143	34597283	34597394	-	downstream	162193	161284	NearestLocation
834	chr11	36182401	36183199	799	*	19	0834	ENSMUSG00000018849	35793473	35794029	-	upstream	-388372	388372	NearestLocation
835	chr11	39147401	39148199	799	*	23	0835	ENSMUSG00000042032	40505980	40506123	-	downstream	1358722	1357781	NearestLocation
836	chr11	39664801	39665199	399	*	17	0836	ENSMUSG00000042032	40505980	40506123	-	downstream	841322	840781	NearestLocation
837	chr11	41464401	41464599	199	*	21	0837	ENSMUSG00000020436	41813729	41813821	-	downstream	349420	349130	NearestLocation
838	chr11	42204001	42205199	1199	*	46	0838	ENSMUSG00000007653	42233259	42233536	+	upstream	-29258	28060	NearestLocation
839	chr11	43992201	43992799	599	*	20	0839	ENSMUSG00000004296	44213565	44213726	+	upstream	-221364	220766	NearestLocation
840	chr11	44368601	44370599	1999	*	39	0840	ENSMUSG00000019189	44332466	44332776	+	downstream	36135	35825	NearestLocation
841	chr11	45312801	45313799	999	*	29	0841	ENSMUSG00000006169	45665507	45665541	+	upstream	-352706	351708	NearestLocation
842	chr11	46096801	46097199	399	*	23	0842	ENSMUSG00000020340	46125729	46125796	-	downstream	28995	28530	NearestLocation
843	chr11	46598401	46600199	1799	*	30	0843	ENSMUSG00000055546	46624302	46624371	+	upstream	-25901	24103	NearestLocation
844	chr11	47368401	47370199	1799	*	29	0844	ENSMUSG00000020354	47392307	47392467	-	downstream	24066	22108	NearestLocation
845	chr11	47731401	47732599	1199	*	40	0845	ENSMUSG00000020354	47392307	47392467	-	upstream	-338934	338934	NearestLocation
846	chr11	47877001	47878799	1799	*	32	0846	ENSMUSG00000020354	47392307	47392467	-	upstream	-484534	484534	NearestLocation
847	chr11	48488201	48489799	1599	*	45	0847	ENSMUSG00000020372	48613862	48614074	+	upstream	-125661	124063	NearestLocation
848	chr11	48659401	48661999	2599	*	62	0848	ENSMUSG00000040350	48650973	48651547	+	downstream	8428	7854	NearestLocation
849	chr11	49525201	49526599	1399	*	34	0849	ENSMUSG00000020362	49525856	49526225	-	includeFeature	1024	374	NearestLocation
850	chr11	49767601	49768799	1199	*	29	0850	ENSMUSG00000020374	49715337	49715469	+	downstream	52264	52132	NearestLocation
851	chr11	50764201	50764799	599	*	30	0851	ENSMUSG00000044542	50766798	50767134	-	downstream	2933	1999	NearestLocation
852	chr11	50972001	50973199	1199	*	25	0852	ENSMUSG00000072982	50898589	50898648	+	downstream	73412	73353	NearestLocation
853	chr11	51306001	51307199	1199	*	26	0853	ENSMUSG00000020359	51398259	51398381	+	upstream	-92258	91060	NearestLocation
854	chr11	51670801	51672999	2199	*	43	0854	ENSMUSG00000020387	51670813	51671155	-	includeFeature	354	12	NearestLocation
855	chr11	51929401	51932599	3199	*	63	0855	ENSMUSG00000020349	51912183	51912652	+	downstream	17218	16749	NearestLocation
856	chr11	53164801	53166399	1599	*	32	0856	ENSMUSG00000049470	53164335	53164631	+	downstream	466	170	NearestLocation
857	chr11	53334001	53334999	999	*	55	0857	ENSMUSG00000018398	53345553	53345618	+	upstream	-11552	10554	NearestLocation
858	chr11	54155801	54156199	399	*	20	0858	ENSMUSG00000020332	54184154	54184294	+	upstream	-28353	27955	NearestLocation
859	chr11	54640401	54641199	799	*	25	0859	ENSMUSG00000020268	54674054	54674418	-	downstream	34017	32855	NearestLocation
860	chr11	55680601	55681799	1199	*	30	0860	ENSMUSG00000037393	55853684	55854512	-	downstream	173911	171885	NearestLocation
861	chr11	56493001	56494399	1399	*	29	0861	ENSMUSG00000020524	56824889	56824995	+	upstream	-331888	330490	NearestLocation
862	chr11	57061801	57062199	399	*	20	0862	ENSMUSG00000020524	56824889	56824995	+	downstream	236912	236806	NearestLocation
863	chr11	57332001	57332999	999	*	24	0863	ENSMUSG00000020523	57332075	57332146	-	includeFeature	145	74	NearestLocation
864	chr11	57793201	57793799	599	*	21	0864	ENSMUSG00000037331	57822566	57823049	+	upstream	-29365	28767	NearestLocation
865	chr11	59753001	59753999	999	*	36	0865	ENSMUSG00000061650	59761708	59761980	+	upstream	-8707	7709	NearestLocation
866	chr11	60655201	60655999	799	*	32	0866	ENSMUSG00000042569	60644133	60644233	+	downstream	11068	10968	NearestLocation
867	chr11	60713401	60713999	599	*	24	0867	ENSMUSG00000018931	60727131	60727314	-	downstream	13913	13132	NearestLocation
868	chr11	60824801	60826399	1599	*	26	0868	ENSMUSG00000042529	60836066	60836352	+	upstream	-11265	9667	NearestLocation
869	chr11	60881601	60882599	999	*	34	0869	ENSMUSG00000042529	60836066	60836352	+	downstream	45535	45249	NearestLocation
870	chr11	60987201	60988399	1199	*	40	0870	ENSMUSG00000042506	60981762	60981777	-	upstream	-5424	5424	NearestLocation
871	chr11	61298001	61298799	799	*	27	0871	ENSMUSG00000042436	61298933	61298987	+	upstream	-932	134	NearestLocation
872	chr11	61386201	61387799	1599	*	56	0872	ENSMUSG00000001036	61393069	61393171	-	downstream	6970	5270	NearestLocation
873	chr11	61562601	61563399	799	*	24	0873	ENSMUSG00000020528	61575456	61575590	-	downstream	12989	12057	NearestLocation
874	chr11	62364801	62365599	799	*	25	0874	ENSMUSG00000019505	62364673	62365097	+	overlapEnd	128	128	NearestLocation
875	chr11	62379201	62380399	1199	*	36	0875	ENSMUSG00000018507	62388040	62388102	+	upstream	-8839	7641	NearestLocation
876	chr11	63232401	63233799	1399	*	37	0876	ENSMUSG00000018217	62942484	62942652	+	downstream	289917	289749	NearestLocation
877	chr11	63562001	63562799	799	*	25	0877	ENSMUSG00000070407	63734836	63735792	-	downstream	173791	172037	NearestLocation
878	chr11	63791601	63793999	2399	*	53	0878	ENSMUSG00000070407	63734836	63735792	-	upstream	-55809	55809	NearestLocation
879	chr11	64054201	64054599	399	*	18	0879	ENSMUSG00000042148	63892838	63892968	-	upstream	-161233	161233	NearestLocation
880	chr11	69218201	69219799	1599	*	43	0880	ENSMUSG00000045377	69211518	69211736	-	upstream	-6465	6465	NearestLocation
881	chr11	69229001	69230399	1399	*	40	0881	ENSMUSG00000018476	69227035	69227177	-	upstream	-1824	1824	NearestLocation
882	chr11	69547801	69548999	1199	*	63	0882	ENSMUSG00000005198	69571633	69572139	-	downstream	24338	22634	NearestLocation
883	chr11	69734401	69734799	399	*	22	0883	ENSMUSG00000078812	69734526	69734587	-	includeFeature	186	125	NearestLocation
884	chr11	69808201	69810599	2399	*	62	0884	ENSMUSG00000018572	69809890	69810011	+	includeFeature	-1689	588	NearestLocation
885	chr11	69841201	69843799	2599	*	80	0885	ENSMUSG00000020886	69853323	69853363	+	upstream	-12122	9524	NearestLocation
886	chr11	70804401	70805599	1199	*	28	0886	ENSMUSG00000018446	70796227	70796528	-	upstream	-7873	7873	NearestLocation
